"","n","t","j","ASC_1","ASC_2","ASC_3","ASC_4","ASC_5","ASC_6","ASC_7","ASC_8","ASC_10","ASC_11","ASC_12","ASC_13","ASC_14","ASC_15","ASC_16","ASC_17","ASC_18","ASC_19","ASC_20","Price"
"25430",1030,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.99
"25431",1030,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.19
"25432",1031,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25433",1031,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43
"25434",1031,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25435",1031,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25436",1031,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25437",1031,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25438",1031,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25439",1031,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.69
"25440",1031,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25441",1031,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25442",1031,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25443",1031,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25444",1031,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25445",1031,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25446",1031,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25447",1031,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.69
"25448",1031,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.29
"25449",1031,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25450",1031,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25451",1031,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25452",1031,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.65
"25453",1031,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"25454",1031,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.29
"25455",1031,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25456",1031,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25457",1031,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39
"25458",1031,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25459",1031,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25460",1031,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25461",1031,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25462",1031,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25463",1032,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
"25464",1032,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25465",1032,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25466",1032,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25467",1032,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.29
"25468",1032,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25469",1032,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.49
"25470",1032,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.19
"25471",1032,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19
"25472",1032,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25473",1032,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25474",1032,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25475",1032,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25476",1032,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.19
"25477",1032,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25478",1032,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.69
"25479",1032,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.19
"25480",1032,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19
"25481",1032,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25482",1032,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25483",1032,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25484",1032,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25485",1032,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25486",1032,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25487",1032,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.69
"25488",1032,3,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.69
"25489",1032,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.69
"25490",1032,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25491",1032,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25492",1032,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25493",1032,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25494",1032,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25495",1032,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25496",1032,4,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.69
"25497",1032,4,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.29
"25498",1032,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"25499",1033,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25500",1033,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25501",1033,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25502",1033,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25503",1033,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25504",1033,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25505",1033,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25506",1033,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25507",1033,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"25508",1034,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25509",1034,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25510",1034,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25511",1034,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.65
"25512",1034,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"25513",1034,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.69
"25514",1034,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25515",1034,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25516",1034,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25517",1034,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.65
"25518",1034,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"25519",1034,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.79
"25520",1034,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.29
"25521",1035,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25522",1035,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25523",1035,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25524",1035,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25525",1035,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25526",1035,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25527",1035,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25528",1035,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25529",1036,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25530",1036,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25531",1036,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25532",1036,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25533",1036,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.59
"25534",1036,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25535",1036,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.69
"25536",1036,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.29
"25537",1037,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25538",1037,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25539",1037,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25540",1037,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"25541",1037,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.69
"25542",1037,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25543",1037,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25544",1037,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25545",1037,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.39
"25546",1037,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"25547",1037,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.69
"25548",1037,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25549",1037,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25550",1037,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59
"25551",1037,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25552",1037,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25553",1037,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.59
"25554",1037,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.59
"25555",1037,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.29
"25556",1037,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25557",1037,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25558",1037,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25559",1037,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"25560",1037,4,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.79
"25561",1037,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.99
"25562",1037,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.29
"25563",1037,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25564",1037,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25565",1037,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25566",1037,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25567",1037,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25568",1037,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25569",1037,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25570",1037,5,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25571",1037,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25572",1037,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25573",1037,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25574",1037,6,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.65
"25575",1037,6,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"25576",1037,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.29
"25577",1038,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25578",1038,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25579",1038,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25580",1038,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.39
"25581",1038,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"25582",1038,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.69
"25583",1038,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.99
"25584",1038,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25585",1038,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25586",1038,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25587",1038,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25588",1038,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25589",1038,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25590",1038,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25591",1038,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25592",1038,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.15
"25593",1038,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25594",1038,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25595",1038,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25596",1038,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25597",1038,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25598",1038,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25599",1038,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25600",1038,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25601",1038,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.15
"25602",1038,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25603",1038,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25604",1038,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25605",1038,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25606",1038,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25607",1038,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25608",1038,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25609",1038,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.69
"25610",1038,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.69
"25611",1038,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25612",1038,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25613",1038,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25614",1038,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25615",1038,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25616",1038,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25617",1038,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25618",1038,5,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25619",1038,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.29
"25620",1038,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25621",1038,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25622",1038,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25623",1038,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25624",1038,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25625",1038,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25626",1038,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25627",1038,6,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25628",1038,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.29
"25629",1038,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25630",1038,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25631",1038,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25632",1038,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25633",1038,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25634",1038,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25635",1038,7,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25636",1038,7,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25637",1038,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.19
"25638",1038,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"25639",1038,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25640",1038,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25641",1038,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25642",1038,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25643",1038,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25644",1038,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25645",1038,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25646",1038,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.19
"25647",1039,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25648",1039,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25649",1039,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"25650",1039,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.99
"25651",1039,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.69
"25652",1039,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.69
"25653",1039,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39
"25654",1039,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25655",1039,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.39
"25656",1039,2,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.99
"25657",1040,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29
"25658",1040,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25659",1040,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25660",1040,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25661",1040,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25662",1040,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25663",1040,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"25664",1040,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25665",1040,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.69
"25666",1040,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.79
"25667",1040,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25668",1040,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25669",1040,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25670",1040,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25671",1040,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.19
"25672",1040,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25673",1040,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.69
"25674",1040,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.59
"25675",1040,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25676",1040,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25677",1040,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25678",1040,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25679",1040,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.29
"25680",1040,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25681",1040,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.69
"25682",1040,3,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.29
"25683",1040,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"25684",1040,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25685",1040,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"25686",1040,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"25687",1040,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"25688",1040,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"25689",1040,4,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.69
"25690",1040,4,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.29
