"","n","alpha_ASC_1","alpha_ASC_2","alpha_ASC_3","alpha_ASC_4","alpha_ASC_5","alpha_ASC_6","alpha_ASC_7","alpha_ASC_8","alpha_ASC_10","alpha_ASC_11","alpha_ASC_12","alpha_ASC_13","alpha_ASC_14","alpha_ASC_15","alpha_ASC_16","alpha_ASC_17","alpha_ASC_18","alpha_ASC_19","alpha_ASC_20","beta_Price"
"1185",1185,-3.5295138078272,-3.59177409860425,-0.931477553146031,-2.99360720520545,-3.9908579034465,-1.89098838668434,-3.53530847176778,-1.85958378003398,-2.8509590164155,-0.568465173964182,-0.289479165582095,-0.1758567328901,-0.112994824773129,-1.28524305102762,-2.3187636097873,-0.371022096021115,-0.506764850629446,2.13652432809263,3.50034636764316,-3.86023515938356
"1186",1186,-3.68963266046343,-1.05128108873773,-0.755616120394857,-1.32493868321303,-3.76537874168605,-1.36641637599603,-0.966449044166203,-0.374880422403862,-3.00913279783994,-0.404131846633148,-0.207996587077101,-0.776916208144856,0.1864312681301,-1.68408116200798,-1.5214858092131,0.0878315038290943,-1.21602125623027,3.44451211964077,4.00768355653036,-4.85010201892815
"1187",1187,-3.05297839444581,0.528348141166336,0.336662522449328,1.07465950791141,1.13020493690617,0.700734614179568,4.83802961004533,0.937186876108494,-1.35123770180142,-0.126226348232255,-0.853308511620309,-2.66185847849893,-2.99513976649323,-2.09383291412156,-3.40981668637236,3.24877689121072,-2.4302907705104,2.50701591288376,2.4431603884623,-4.01033454205992
"1188",1188,-4.12027808726537,-1.13767692849736,-1.93069147340468,-2.51607841331675,-3.66220407303544,-2.04534378988797,-1.88755147056945,-0.955316915721323,-3.11500089229597,-1.07720417988089,-0.500061482071622,-2.3073495522697,1.2651175865228,-1.16774263392394,-3.18714586497301,0.521533801004331,-1.01167672499909,2.30803200336154,1.61057872019467,-3.92755848112956
"1189",1189,-5.24654826715993,-4.81579230198769,-1.5097505834881,-4.90731602059113,-5.47037493534333,-2.46661842388252,-3.13885315045518,-2.04142604636443,-2.47450189363786,-1.6256981794009,1.72010176006755,-1.91785659964414,0.599882099923019,-0.628547176899573,-2.95183537976158,-1.55098541083343,0.820441745869824,3.4424660375408,2.52531867306722,-4.29655064457713
"1190",1190,-5.02312450949886,-4.51049642395028,-3.23164982514863,-4.26296299277563,-4.7502491889333,-1.29417183491658,-3.39966496964906,-2.75160516660244,-3.08482405512324,-1.80420562921359,-0.534607705815424,-0.420144199583933,1.78388582061047,-1.73578019500307,-2.56748204989356,-0.924899992047536,0.682931409829256,3.24347571560032,2.93713688356218,-4.9021932354043
"1191",1191,-3.56464335349268,-0.294424274232826,0.450216343347761,-0.31197437562083,-0.740532177425357,0.94406737579666,2.832042621058,0.634737784690837,-1.7902893677399,-0.498739583681724,0.115566830432835,-2.28356435909626,-0.72409287914947,-0.740630366297123,-2.88201909514616,3.01349731370986,-1.70308746315645,3.72338297519083,2.04510068868604,-4.19277754752796
"1192",1192,-4.22254375737474,-0.891570709814377,-1.8427702178782,-3.24589756737664,-4.29263379226688,-1.84922717198981,-2.51965525999238,-1.80828132308923,-2.55428532656169,-0.292630828900825,-0.0516566135914281,-1.73089315067659,0.724824081475873,-1.11463875412853,-2.59414588635286,0.91551338899291,-0.241228187113881,1.90879808780738,1.7279097090218,-4.21796592723127
"1193",1193,0.155445195260082,5.13706633206532,-0.370592214917816,4.55730268285399,2.59857642595045,-0.462254136611591,2.4782580941187,1.1889620006281,-0.852635030908175,0.850249954817511,-2.3952786816677,-2.08611761752419,-1.87201772268822,-2.22021685224552,-0.35772514303925,3.9274197251502,-2.3519165339405,2.01156295542832,3.71385814163981,-0.598297117213622
"1194",1194,-3.41096779895398,-3.12636851690226,-0.767806590374909,-2.56946401068662,-2.62974884312332,1.88086176083515,0.907693918030257,-1.26015029701909,-3.29841050810447,-0.611613130188283,0.110518887240903,-1.76075848167719,-0.369657506118869,-1.27997223119761,-3.95699390592764,1.85026256533472,-1.39696752396668,3.13227866750488,2.47387887191979,-5.68354816237199
"1195",1195,-3.97132622993228,-3.56209727696514,-4.18741666796328,-3.9665425106383,-3.91296573512431,-0.780268890716573,-1.9927699050394,-3.21857588494929,-2.94304594796563,-1.52318921244418,-0.518508759308601,-1.78011126855029,3.05429248653033,0.0836708287620225,-3.01687584441852,-0.588817378286528,-1.24013578632834,1.83789469750599,1.1264880729092,-3.21677261500753
"1196",1196,-2.22569450930218,-0.802209543362315,-1.22229094102236,-0.26394185825514,0.7199936937029,1.13631764001344,2.06239970248012,0.395784569907934,-2.50373286204436,-0.825067534121247,-1.18814813448376,-2.3616883590871,-1.13124047700498,-2.14252205664683,-3.56455929492736,2.95436627779897,-1.9613857908296,2.7413717354297,2.3023927423897,-3.8251169584449
"1197",1197,-3.28098813292573,-0.198650947795848,-0.0424192642878054,-1.19407333986375,-2.06850000782993,-1.34312780972978,-0.174784259572826,0.058038769668295,-2.3694141067601,-0.0897671240826976,-0.951609749367834,-1.84166670068255,-1.19206371269125,-2.33627176781711,-2.71635945601907,0.695040803750659,-1.25391478295163,2.33243787652673,3.18566908410821,-4.07678532690115
"1198",1198,-2.38756614224307,0.805921132140666,3.17030105813054,0.872280282990178,-1.91336694027791,0.0278572511044769,0.468316218383318,1.09672089112323,-2.8434274501685,0.688890085812251,-0.816851782499914,-2.07472119454515,-2.66889819438952,-1.6167016067435,-2.08869578881073,2.66945810056392,-2.77574544671822,2.06587564030997,3.3251686959328,-2.63532634937235
"1199",1199,-2.92747071098632,-1.14050832434516,3.00890384189117,-2.48264060331554,-2.1923675360881,-1.64812380233832,-0.393263275590584,-0.0997476484914099,-2.61231461502444,0.884958214135687,0.673838938694712,-1.59445973618706,-1.79664859588389,-0.446190171541047,-3.0159979495652,1.74806927834573,-1.30991737753323,2.33278404077722,3.0204414810893,-3.07371561043916
"1200",1200,-3.93529265981659,-3.72043242640351,1.04045780516025,-3.3893964541633,-4.18921239309812,-1.96057973685621,-2.5857587857098,-1.78147792507836,-1.92407927584082,0.228305997808002,1.16454006624156,-1.04958057800273,-0.411771280882666,-1.16901409773753,-3.09190239816556,-0.566270522658649,0.634176799551242,2.8446693132907,3.24286180851512,-4.90541745247906
"1201",1201,-2.41726235704803,0.173572602616923,-0.391741781493559,1.34033924076636,-1.36004967150671,1.4505678051621,1.16367930322091,-0.619062370752476,-2.26701777744254,-0.249436312169197,0.231725016220159,-2.3703635235868,-1.00727538841639,-2.0129316263123,-2.06154105550286,1.74909011592631,-1.83814029151686,2.11677153560963,2.4737416323802,-2.50807935540754
"1202",1202,-1.94463833188183,1.04043027887885,0.123179022264138,1.17954978001825,1.40177892369568,0.914292272167253,3.71081457411998,0.643829825105579,-1.59175710650351,-0.718931624123786,-0.94221052949295,-2.39039746560484,-1.15609863925741,-1.77438976399015,-2.64115250572811,4.38359776539175,-2.23851766407312,2.8884322142187,2.87247376926776,-2.43050094576562
"1203",1203,-3.81871902542646,-3.74115317394311,1.29072437465002,-3.98408231864337,-4.81313592105807,-2.45232639189151,-2.79170791706584,-1.60382309649901,-2.95350257119062,-0.327461935713524,0.999578454404222,-0.966339382817502,-1.50663263957452,-1.22329914027853,-4.03676013959087,0.0242624596698686,0.34357849105374,2.46551964314269,3.76142008972421,-3.85369363434032
"1204",1204,-1.88663499985151,-1.36210420156947,-0.220077771314216,-1.14111825643101,0.228762515211045,-0.467742347978357,3.87994500237866,0.138702164309515,-2.24639304522418,-1.0416762036373,-1.06969246571647,-1.66272719754315,-1.62966746374671,-1.13365329079184,-4.58191383105007,2.913563616003,-1.3378895431229,2.84656387234944,1.88116201956416,-3.66070207990935
"1205",1205,-2.43341730373995,-3.44476180339024,-2.48791516668063,-4.53358623426546,-2.37820839666329,-2.26109261719911,-2.71964567273618,-3.6809130374258,-2.9165234595154,-0.403719240519233,-1.0010167121046,-0.604281625617903,0.879795827981896,-0.983292548483179,-2.93805219266849,0.295452099691006,0.632598542880603,1.8987919156295,1.28106079785473,-2.63587705814051
"1206",1206,-2.41532223312761,0.244701635594912,2.74650737662345,0.777968463042104,-0.947293533464705,0.832433449321057,1.32631999000221,0.530559465585366,-2.37070832843646,0.769364808746541,0.124697665667845,-2.19423952732191,-2.67429429215278,-1.86071905739522,-2.96242513320929,2.66803816814691,-2.10652997777466,2.94954664029224,3.06483015112466,-3.03110655788676
"1207",1207,-4.49701862920033,-3.45005072990341,1.91413285259751,-2.99333458888183,-2.80252325856996,-1.43377239820723,-1.39200247599461,-0.69797470083478,-3.08543704664046,0.469268974729655,0.019174359209908,-1.03845408059066,-2.22551185708854,-1.76830988116825,-4.16238562993995,0.797465438320192,0.984334230062904,3.87313090885406,2.60081394370994,-5.61459382817864
"1208",1208,-4.71551277215882,-2.80157500733848,2.56878689871334,-2.19156486184499,-3.0400966955739,0.132811215015112,-0.460990796464189,1.46468919638606,-3.23835604395544,-0.0318536864059221,0.450173312361877,-1.37028946951617,-1.2643139731294,-0.957724042431951,-3.76296478473933,1.85284266891558,-1.90354927364974,2.93831071633357,3.55524332274878,-4.7585502528841
"1209",1209,-3.93682758631394,-4.50939144585783,1.6535360983013,-4.69266054090092,-5.03442296272746,-2.50985128597943,-3.91731469933803,-2.07276570954702,-3.19271273038592,0.334496862558546,0.231521745423612,-1.08014003141643,-0.0507248397749615,-0.207147397224407,-3.29162807456648,-0.832702190724414,-0.152093239740489,2.71408021184436,2.6522778731551,-3.7145721750617
"1210",1210,-2.74037528038504,-0.730066298917122,3.94385260415377,-0.141877314352854,-0.110823923529118,1.50775558249579,1.30503897095892,1.58978428108774,-2.97929317705221,1.44744109405353,-0.238163435516053,-2.03784739855098,-3.51071006810906,-0.858190638415369,-4.42596560144059,3.3079504922203,-2.13712153838703,2.9084714762262,2.73529099704607,-3.78117163426992
"1211",1211,-4.28318450708715,-4.19965798440399,-2.58129840379346,-4.1437907065475,-3.68851458413275,-1.01412267786403,-1.4878047195889,-2.999312050273,-2.06605556878359,-1.48035679659681,0.674738058755514,-1.72543335691063,-1.15001454931403,-1.71533686819574,-4.24369084000345,-0.705825971537989,-0.0808976775886331,3.13555878285772,1.17388982210698,-4.9531022619684
"1212",1212,-2.73209331788253,-0.707066530854147,-0.305060678405592,-1.43331427797787,-0.013417958044454,0.332967208844179,2.7081468417599,-0.026869377931228,-1.86918625584165,0.249282612560947,-0.87065098590061,-1.62502309622227,-1.612960510916,-0.944555987470471,-3.40439085183987,2.54216102948966,-1.10964065406875,3.08505878659459,2.44976797521941,-4.16526855661672
"1213",1213,-5.06337267372253,-4.61072029889603,-2.88957183120074,-5.46876260223748,-5.80496644476394,-3.10919472041,-4.01284341762276,-3.18692393818881,-1.64390278236772,-0.242541910773865,0.677247305442289,-0.356063629248068,2.6895333304716,-0.639643740832171,-3.49917911291947,-1.51280578539504,0.869256354847285,2.48517866363905,1.77438427247212,-4.20652127353011
"1214",1214,-2.71392787886617,0.00276535189051738,0.17519078901172,-1.24312749446905,-2.18911384594087,-0.731471369477117,0.100580109676675,-0.974896440131236,-2.17763962341581,1.63547132889222,-0.669468621685031,-1.34144271038141,-0.575684449962318,-1.31093109811058,-2.33937624522856,2.04380896677695,-0.485251636112625,2.08380897669102,2.50979227127922,-3.58600050895391
"1215",1215,-3.24833838621036,-2.61550942832244,-0.370155975697078,-3.71387699336575,-3.6080912143612,-1.05550187044534,-1.47899239960138,-2.15848008899221,-3.02591060566507,1.03180048267397,0.171958325973608,-1.27513637332993,0.535181619477677,-0.281649993549934,-3.00538784479965,2.07124443194862,0.319404469548149,2.83823060921304,1.64590054707158,-4.74950683085651
"1216",1216,-2.26739695954161,-0.325557469336097,0.412959866000583,-0.355042761278056,-0.133853423394159,0.93248714563489,3.08970978955322,0.180228422752923,-2.81886186299401,0.589379554318161,-0.503640329451437,-1.79519549094828,-2.34693875263221,-1.86817879812823,-3.476195855445,2.71401789111781,-2.078041008829,3.25152043951367,3.47317713866095,-4.24832951690511
"1217",1217,-3.5259771271737,-0.186727579055842,-0.0855551542255508,-1.05724342540651,-2.4083620135287,0.0906065653402069,-0.454295561108895,0.288293325732263,-2.61454211826352,1.10731995156363,-0.731207504131489,-2.2097806071325,-0.424040969910788,-1.67399301173077,-3.6348643323247,1.65690223317682,-1.22180383445613,2.4964949822483,2.36369440713592,-5.0963397671468
"1218",1218,-4.7987650393127,-4.52501848821645,1.50472607593496,-4.63138640175685,-5.0296249314627,-1.10046902570395,-3.66457361965277,0.0570552406608503,-4.11264894140181,0.44452319530479,0.994390793043309,-1.23334791749087,1.57001833338632,0.414995254497628,-3.83370270745012,0.109922501202167,-0.920510269670688,3.40165313421191,2.70491557856528,-5.08191072785134
"1219",1219,-3.02901526303802,-3.03887451183584,-1.35411086624555,-2.14490008244876,-1.00755872777823,-1.18065542533934,-0.413898478367957,-0.617105227820123,-2.31113998722196,0.209732502023964,-0.677823209945986,-1.55537496615605,-0.282160333119417,-1.55395278545478,-3.62579750216684,1.11848761575618,-0.477173848987394,3.58421477926917,1.56041344646284,-3.96788936384051
"1220",1220,-3.21245846359279,-1.3410654268607,-0.752472753982235,-3.18763788312419,-2.68296772131063,-1.31650833824256,-1.10050522514055,-1.10610836031031,-2.46808478782202,-0.420964760703778,-0.930294711179302,-1.4736696306123,0.385258975646977,-1.26918939193985,-2.10933329473794,2.62554532326024,-0.0307675337132944,2.17937881110224,2.27354902266706,-2.71311088186804
"1221",1221,-2.77435321384678,-3.20295082757796,-3.25724766863899,-4.21319177327691,-5.32424635131468,-3.96378083193487,-4.99332698557485,-4.9947099790816,-3.52047784792997,-0.592986022873944,-0.705595835015294,0.583673740563474,0.172892691237509,-2.2347528967932,-2.6861241475072,-1.82352581570851,0.287041025392891,1.85325711665761,2.61807353578543,-3.53815623630114
"1222",1222,-4.51935717221349,-4.83238110153119,-0.793662844351025,-4.89325291620484,-6.11887322753883,-2.80516943747575,-4.63215764123033,-2.94867642018468,-2.40831584975138,-0.735677687911454,2.49984600207899,-0.56104045606717,0.450309259944171,-0.579371427009986,-3.20777371921122,-1.78872863029683,0.33272701813566,2.58442104020234,2.75191757084843,-4.7816758048508
"1223",1223,-4.70263930961076,-2.82838603048423,-0.688433689265551,-3.94860144613486,-4.74814506287675,-2.44461835335974,-3.6892374350348,-2.92765737850206,-1.77499391048294,-0.88817407138259,0.594269546408418,-1.21275713612239,-0.410908069300627,-1.41292010223148,-1.78676157278252,-1.00415896456993,1.41893496546513,2.97850966318422,4.78743723352089,-5.05036913253665
"1224",1224,-4.58271470878833,-5.76844549521676,-3.92861055729633,-5.67206831047849,-5.41362223908,-2.53923342284316,-4.25099052669273,-3.39509716909982,-4.00161455519623,-2.95260093107895,-0.185990127690457,-0.671577955956235,2.42550779062595,-0.764117559177711,-2.26137477301014,-1.9151404059016,-0.60409813608563,2.68435474684339,2.53056117927657,-4.00772351096611
"1225",1225,-2.94318273662152,-2.12325885088437,0.764275960550507,-1.29761249156679,0.160418780670461,-0.229130233816854,1.28819799428711,-0.0377930004877226,-2.5304621655665,-0.00690093531015391,-1.15634042900761,-1.9877765819271,-1.95701742616135,-0.525244540275951,-3.66436983513129,2.18042150408752,-1.93593840531424,3.1117583124664,2.54858956219553,-4.13891965520954
"1226",1226,-4.48093573409273,-4.7674596673948,1.46984406722226,-4.46186463348267,-4.44145271745821,-1.54755534263743,-2.0469074470317,-1.21682053025877,-3.19114668194703,0.524246993389473,0.989607695130325,-0.965718099367074,-0.464412732292828,-0.201587422873209,-3.62285998768742,0.0584466091191222,0.268712227493991,3.98944178180467,3.09555449339817,-5.88778985604589
"1227",1227,-4.47112965405829,-3.10866766489413,0.081844527101629,-3.5377545519183,-1.86772733706232,-0.507238426821449,0.0332913966047129,-0.996356591582724,-2.41677758490803,-0.0821052269040493,-0.426183988300999,-1.72975487421589,-1.0245640392933,-1.0216919116308,-4.31255045875278,0.936152410033276,-0.0108442964420704,2.96862187062783,2.02742329091237,-5.18795035669022
"1228",1228,-2.90472510574848,1.15318691453895,-0.325300509614191,0.403245681890778,-2.36014879161363,-0.868772676190035,-0.470314071934102,-0.462530885917859,-2.34081187029081,-0.458442119302949,-0.54626360485796,-1.00436441789645,-0.481692566305145,-1.45886220388491,-1.98301208462204,2.15406563370489,-0.57789738391486,2.32471003359444,3.53670650555356,-3.3755048530466
"1229",1229,-3.85587742938688,-1.6932342078241,-1.56601370711545,-1.16608813716062,-0.848292818119988,0.189790375695754,2.96354571262006,-0.394680078634958,-1.99590158289135,-0.0489840800936307,-0.399198251398573,-1.85777671290581,0.381207990922345,-1.52637381490223,-3.64073070288527,2.44494122599672,-1.94069041943327,3.99612461008275,1.98010141193113,-4.37888626532115
"1230",1230,-3.18001833101293,-1.62892773737461,-0.110861537474738,-1.63446752668818,-1.26331431882333,-0.313091996793487,1.59153186205515,-0.595535935637599,-1.73304066989327,-0.271883139384866,-0.27819764786893,-1.88185282252602,-1.76103504155964,-1.73731426177182,-3.28309734372554,1.7178364422977,-1.07182134838474,2.86315942625126,2.25623666238709,-3.66401816985159
"1231",1231,-1.52410384730034,-2.71970434106809,-5.14655189740359,-4.81213439458409,-5.05609034435886,-5.14862939620611,-5.86389544941615,-4.70129155994433,-2.84932191255429,-2.2018601162423,-2.18581822338813,-0.00820476617780232,2.78988378173867,-1.09605349504978,-0.558485956745605,-1.21131637726125,1.45233241208158,1.74775998814872,1.73192319341194,-1.86395349471535
"1232",1232,-5.27649881011931,-3.78420093936396,-1.81153426082367,-3.24767895872514,-5.31178020210406,-3.15032883955738,-4.06933743401894,-2.12223974307498,-1.64885233835781,-1.1380340232549,0.20294812036941,-0.237204056993234,1.74782609393258,-1.70471940997588,-2.65033554275569,-1.29764719438237,1.27218476205124,2.94937051955424,3.36357274519895,-4.04461061705651
"1233",1233,-2.4173933325511,0.304759354148267,0.737001623115281,0.91733765077055,1.24642522855743,0.943396194867007,2.3500913706293,1.2549738580892,-2.2729089656289,-0.0900920176050551,-0.785798391756075,-2.40094814450665,-2.37316302456702,-2.17219761353409,-3.58066162172229,2.83280859227715,-1.89785657540242,2.38310936695313,2.63746536126331,-3.18069206076436
"1234",1234,-2.57444233427674,0.00819350719558939,-0.221349734434686,-0.302391990369635,-0.396194083458668,-0.278741721868394,2.42362054604139,-0.047421287445656,-2.15903858193148,-0.207465924349428,-1.29358759168064,-2.28474703497242,-1.2856707325206,-1.6965536953226,-3.14696448797735,2.71095582165109,-1.53263282795248,1.83558453314243,2.45705972290383,-3.04955306047268
"1235",1235,-2.95581487143553,-2.35862826761094,0.85407356966225,-1.53087346453006,-0.866017707841461,-0.629230407163416,0.0255823671669158,0.178403424759172,-3.36495192693081,0.120522053195653,-0.953807153139546,-2.4827161086126,-1.21036645827418,-1.69126603817365,-3.66693144219308,1.30710668242716,-1.67859952641345,2.43161736982263,3.01095364412605,-4.72371214272406
"1236",1236,-2.56179911299354,-1.49703723229211,3.61956329080943,-2.33576967665689,-1.77325231549801,-1.06815050474375,-0.515714045416271,-0.0675899266321255,-2.52574227294894,0.702106194913766,-0.0210613890785458,-1.95088847322804,-2.19378331015205,-0.609976080070287,-3.41668747431243,1.5011421624559,-1.35207162451078,2.2096595157319,2.36796184737955,-2.81324341988819
"1237",1237,-4.84753836877127,-2.64869655740458,-0.0115145480270554,-2.94458172160807,-3.32536120384502,-1.81969757559981,-1.10614397990603,0.542623652913958,-3.11880573200902,-1.01176670972173,-0.884561597240673,-1.27279252887714,-0.296818567433396,-1.29690902035668,-3.80810691062637,0.0482646588527144,-0.593117749277531,3.90207357844458,2.72786399176123,-4.12139310493679
"1238",1238,-4.18227382937825,-4.33610713861891,-2.03337298184075,-5.3959227783419,-5.16216025827928,-3.38941374698894,-4.22001109552371,-3.13006748348916,-3.08785859237707,-1.64569866938986,-0.826199256605025,0.165762609078322,-0.0538847356300331,-0.673579890574907,-2.59879869973134,-1.29996423681693,0.00814679371734561,2.02992533032862,2.63632885388482,-4.24356565456889
"1239",1239,-4.14417849270569,-3.33104150343191,1.844699297271,-4.77795288250276,-4.12314222425557,-1.8050000718045,-2.92567660801275,-1.90992066369787,-1.40201042073797,0.268984126067773,0.518774092411123,-0.98198573954589,-0.178199549680852,0.488846118296526,-2.95570673465452,0.48010017759905,0.695424123095221,2.55613991691981,3.30331781980908,-3.06780736082675
"1240",1240,-2.65774123162216,-0.12222960726171,-0.0743863471274774,0.214959728738255,0.380337633499742,1.74378180403881,3.7173927693947,1.42119901418722,-2.35359014263737,-0.386228413366815,-0.645606588842896,-2.99778553555954,-1.09820900072791,-1.71151493455817,-3.43193053815042,3.26619400130415,-2.94159914349368,2.52627565398064,2.73104943219701,-3.69372051566177
"1241",1241,-2.30236994271804,1.6428487086346,-0.201799451041167,0.778650593464142,-0.705581710239567,0.174095804308468,2.0913693353588,-0.349505083152651,-1.71189772110387,0.444883773016914,-0.675280241506626,-1.69535647734161,-1.15569059293674,-1.47493807247665,-1.60885195861064,3.25666587981287,-1.37052235851185,2.68955692983114,2.24114065862687,-3.15309369397861
"1242",1242,-4.2762051389244,-3.40984190316517,-2.28767306304214,-3.99237896325582,-5.20230416541892,-3.50943707129927,-3.46567056785182,-2.34567889658057,-2.44056621112796,-0.192148526168114,-0.647043623300158,-0.717318986366478,0.994992953117858,-1.78624719379532,-2.92945477424345,-0.889601247051274,0.155660913701413,2.5206240506517,2.31397044702069,-4.50110481344667
"1243",1243,-3.88627765805027,-2.72995239475528,-0.296313405105001,-2.55538518556149,-2.78126193366781,-1.21768972508542,-1.33652450912054,0.410323199470735,-3.34993306600641,-0.855690286867407,-0.342726290704473,-1.02313224524058,0.651441431216312,-0.585991230660896,-3.8371743398741,0.704767007750702,-1.37113234437849,3.03481309347543,3.06430055053448,-4.14518723072725
"1244",1244,-1.43451083654683,-0.178597698355421,2.61363136318645,0.0752707166841241,0.592081316798346,0.304948122369349,1.06353848836492,0.668364093591332,-2.84165611900249,1.06118422825232,-1.24048985959372,-2.10437056594955,-3.2488295210959,-1.78772072272446,-3.0706849546508,2.36854703649932,-1.58280987644308,2.26330442285142,3.14443401853726,-2.93268838166421
"1245",1245,-3.22767170490783,-1.54353759056837,-1.40284487685145,-2.92243306390557,0.208668963400659,-1.42907837827175,-0.430886777583468,-1.54577485456029,-3.08101980405901,-0.927761620446422,-1.0416937521342,-2.22066061767967,-0.543660110779758,-1.00807678423462,-3.53815540309192,1.43378620847915,-1.04298828487981,2.10465114855499,2.11179893628506,-3.30073881882567
"1246",1246,-3.21125189863652,1.54043792231857,-0.995541163606852,2.19408061296354,0.577089129235265,0.460778907556927,3.20495294478697,1.43081006490019,-1.7803863343184,0.81960439358962,-1.49849118403189,-1.6113167477156,-1.65011368563179,-2.59551511167576,-2.68621740638015,3.19404157323274,-2.63841709628486,3.22257440725259,3.69084493994462,-4.38444975039948
"1247",1247,-3.63819852742892,-3.95499367432147,-2.04066158255798,-5.14801867234114,-3.899214671279,-1.50110547456071,-4.0828955143163,-3.73565586549227,-3.12447433257143,-2.49931244715667,-0.392790857103289,-0.276796583437214,-0.204290957329582,-0.284301483542305,-3.08245149750903,-0.0328190476824964,0.676786361678443,2.32384783656167,1.52346479701155,-2.39283839945626
"1248",1248,-5.59148106502105,-4.91664122541212,0.313597228850687,-6.70987320136499,-6.07267536877839,-4.21446836705608,-5.08036510489139,-0.390746472759779,-3.91864122948649,0.25032128542206,0.785117042750888,-1.08662937093295,2.88403053349586,0.353422660692109,-3.87857595534115,-0.451980090354492,-0.187068793265897,2.23052428186868,2.08672765140572,-5.05148564111863
"1249",1249,-3.38461196900346,-1.45981449343319,1.18773327968001,-1.9506137123448,0.0621308962168819,0.574748134534632,1.82899443669486,1.18866377514478,-2.21508805443403,-0.0183836062901432,0.67634536205652,-2.33438911576079,-1.59304949693914,-1.66107012068581,-4.17256766857169,2.49521331830902,-1.51736206746274,3.69770926233954,2.70372102106229,-4.94658540972083
"1250",1250,-2.8961651950807,-2.72943711639411,1.05316295899065,-2.47951692367697,-2.01865134587285,0.918172931897339,-0.33727976878219,-2.15843748838617,-2.84798421414943,0.353356125227293,0.434028680981319,-1.71796577661024,-1.91605816992059,-1.32042577874324,-3.80405168313615,2.50649194740136,0.506392397110497,2.18598539458569,1.76551018830399,-4.4985153028219
"1251",1251,-5.20206749657392,-5.81722240450788,-5.05937534453967,-6.76646829729518,-7.16327071550993,-4.59354442671997,-7.02610142103953,-5.36999849909828,-3.77699573619318,-3.09103965380663,-0.265325573817908,-0.5547640129561,4.0706202910234,-0.658029025576099,-2.27489607262331,-2.26710434711183,2.26015296181594,1.39747846283627,0.398302331787748,-2.44896853713845
"1252",1252,-2.6752543977089,0.480526536541263,-1.32494952374943,0.906676804619135,-0.242591142956518,0.122165233915285,3.20935686977294,-1.09741833542739,-0.48908453566586,0.693076390975398,-2.03067430590073,-2.84005633663007,-3.21667755545809,-2.687672454583,-1.84472239046791,1.50918803292805,-1.92502458856523,2.9657177557255,2.32544097366037,-4.52629568159677
"1253",1253,-5.64320687178317,-3.77080712992105,-2.25572516847321,-3.64741872531812,-5.13387290571392,-2.68204119058311,-3.60169029780486,0.427779346945488,-3.53032467792788,-0.678159972832887,-0.514688268575126,-1.81763235850394,1.28095159819056,-1.32647307912734,-3.42338480106125,-1.06996733008376,-0.389627412644621,3.37533371454332,2.79436540003555,-5.21656746806121
"1254",1254,-4.71556776232153,-2.81808378268849,-2.74229084241392,-3.42502932627506,-4.49980579256188,-2.51446464201772,-2.31186908060603,-1.92745008615921,-2.63983996103042,-0.991593985705056,0.0455096807346358,-1.2512227833535,1.66450650895254,-1.47675535815107,-3.1247313080744,0.959671159874613,-0.32087360699666,1.81952547355533,1.37735493269393,-4.741771743699
"1255",1255,-3.5348319639843,-0.896754518351033,-1.80155165173618,-3.02003469499238,-3.49356179648491,-1.92183379262551,-2.31160846880165,-1.58017880891081,-1.78766865289046,-0.811686005079719,0.0511334693608224,-0.895500856111532,0.180525040717891,-1.13433539874197,-2.8415164933788,0.826093128214282,0.871336015330253,2.2617016108161,1.82185647512956,-3.17828062884011
"1256",1256,-4.72016256892369,-5.06705391974361,-4.11875152020733,-6.46840867698269,-7.38138416654414,-3.76052626087367,-4.74879768784181,-4.7587349209458,-1.17255972411492,-1.02109939177955,0.551143513977112,-0.490339302610727,2.90088585126845,0.219798290149073,-2.34817669495281,-1.5489756195185,2.32876323587289,2.36171058468268,1.68836771311189,-4.42601574357713
"1257",1257,-3.16862317770537,-0.034774899347032,-1.23389259421547,-1.52472971551587,-2.27945686051706,-0.985541173978053,-0.369635565506352,-0.774821839273739,-2.17809600924116,-0.567152686685411,-0.690949692611672,-1.21940547012484,-0.105903123551248,-1.66177749778393,-2.68719199808299,1.67937074094405,-0.438019560336956,2.28406882937343,2.14964569931263,-3.30986366016176
"1258",1258,-2.11573019394781,1.43260269069776,0.21273402606945,0.0161731488283254,-0.487332017117205,-0.655745487750319,1.90181243193465,-0.29623656087906,-1.35626615441626,0.0350367282106952,-1.55721675206423,-2.75437372364876,-1.59570912093888,-1.18515290494,-2.35224162274353,3.19839706385273,-1.57629839013842,3.1063155199713,3.30427597151754,-2.52800942186511
"1259",1259,-2.75909143196382,-2.51245456902966,-1.20795642169424,-2.73336012536546,-0.936646839941348,-0.230979038958036,-0.205127476087774,-1.5096034560768,-2.11857706706132,-1.10982962790938,-0.374769738025547,-1.89179725819524,-1.28838248151066,-1.2146116626592,-3.62942733159694,1.57036088012146,-1.08318280715976,1.84136961742948,1.25418284863197,-2.85461106452716
"1260",1260,-2.9077732628312,0.45913137538762,-3.75839626803015,-2.27075544872314,-2.92071681236754,-1.81346226755875,-0.44627359307699,-1.51411240820949,-2.216452057484,-1.03756977647009,-1.43346254904004,-1.02656046342895,0.506454649958644,-1.41485453836004,-2.39505699374385,2.02089720918763,-0.409037422855053,2.07816244666,1.27337541189146,-3.19182924833745
